Date,fluxdata,source
6/1/2015,46.5127678,Flux
7/1/2015,81.491684,Flux
8/1/2015,82.0578537,Flux
9/1/2015,57.6904869,Flux
10/1/2015,47.6767654,Flux
11/1/2015,15.775466,Flux
12/1/2015,17.9383564,Flux
1/1/2016,21.4433365,Flux
2/1/2016,33.7452431,Flux
3/1/2016,38.8128624,Flux
4/1/2016,36.1377296,Flux
5/1/2016,43.7871552,Flux
6/1/2016,47.4698296,Flux
7/1/2016,77.0382385,Flux
8/1/2016,52.5510483,Flux
9/1/2016,44.556385,Flux
10/1/2016,44.4317932,Flux
11/1/2016,19.1809883,Flux
12/1/2016,23.7772503,Flux
1/1/2017,16.3908348,Flux
2/1/2017,27.9603653,Flux
3/1/2017,30.8624001,Flux
4/1/2017,35.3857994,Flux
5/1/2017,53.879776,Flux
6/1/2017,55.0436249,Flux
7/1/2017,71.0594711,Flux
8/1/2017,50.4382515,Flux
9/1/2017,53.3082085,Flux
10/1/2017,37.8678551,Flux
11/1/2017,24.042778,Flux
12/1/2017,21.7973022,Flux
1/1/2018,24.8651848,Flux
2/1/2018,28.7146969,Flux
3/1/2018,41.3959427,Flux
4/1/2018,47.8641434,Flux
5/1/2018,61.1272049,Flux
6/1/2018,77.287384,Flux
7/1/2018,82.7956696,Flux
8/1/2018,82.2625961,Flux
9/1/2018,41.3434372,Flux
10/1/2018,28.9013004,Flux
11/1/2018,23.7697582,Flux
12/1/2018,20.0181885,Flux
1/1/2019,21.4829655,Flux
2/1/2019,28.8712692,Flux
3/1/2019,47.0278625,Flux
4/1/2019,43.183548,Flux
5/1/2019,49.910881,Flux
6/1/2019,57.3197289,Flux
7/1/2019,77.1471405,Flux
8/1/2019,85.6403351,Flux
9/1/2019,73.787468,Flux
10/1/2019,44.6527863,Flux
11/1/2019,26.1236286,Flux
12/1/2019,25.4517174,Flux
1/1/2020,17.2247448,Flux
2/1/2020,32.702301,Flux
3/1/2020,36.365078,Flux
4/1/2020,41.0055771,Flux
5/1/2020,49.677227,Flux
6/1/2020,73.2099762,Flux
7/1/2020,85.2046127,Flux
8/1/2020,95.0853119,Flux
9/1/2020,62.2145233,Flux
10/1/2020,50.846962,Flux
11/1/2020,30.1147804,Flux
12/1/2020,20.9786415,Flux
1/1/2021,21.4597435,Flux
2/1/2021,36.7074318,Flux
3/1/2021,43.9703751,Flux
